Date,Time,CDD 15.5,Chiller 03 2Q3,Chiller 02 2Q9,Chiller 01 2Q10,Chiller CH-WC07301
2025-05-05,11:45:00,0.0,19.625,0.1875,0.21875,8.2178303424
2025-05-05,12:00:00,0.0,15.5,0.09375,0.1875,5.883563357
2025-05-05,12:15:00,0.0,16.75,0.21875,0.09375,8.32848794
2025-05-05,12:30:00,0.0,19.125,0.1875,0.21875,8.7898304322
2025-05-05,12:45:00,0.0,15.75,0.09375,0.09375,9.2945756133
2025-05-05,13:00:00,0.0,16.875,0.21875,0.1875,8.935575853
2025-05-05,13:15:00,0.0,16.5,0.1875,0.09375,8.0737837609
2025-05-05,13:30:00,0.0,14.5,0.1875,0.21875,11.197220244
2025-05-05,13:45:00,0.0,16.5,0.125,0.1875,9.1208255194
2025-05-05,14:00:00,0.0,18.125,0.1875,0.09375,12.2727463203
2025-05-05,14:15:00,0.0,19.875,0.1875,0.21875,12.0570174649
2025-05-05,14:30:00,0.0,22.25,0.125,0.09375,12.1003881933
2025-05-05,14:45:00,0.0,19.5,0.1875,0.1875,12.0762066223
2025-05-05,15:00:00,0.0,18.375,0.1875,0.21875,11.7928784464
2025-05-05,15:15:00,0.0,17.375,0.21875,0.09375,9.4527954108
2025-05-05,15:30:00,0.0,17.25,0.09375,0.1875,8.8702580207
2025-05-05,15:45:00,0.0,16.75,0.1875,0.125,10.4913306011
2025-05-05,16:00:00,0.0,17.5,0.21875,0.1875,8.4845790034
2025-05-05,16:15:00,0.0,18.625,0.09375,0.1875,8.3874800546
2025-05-05,16:30:00,0.0,19.375,0.1875,0.125,9.0968395871
2025-05-05,16:45:00,0.0,16.5,0.21875,0.1875,8.7935354325
2025-05-05,17:00:00,0.0,17.0,0.1875,0.09375,7.9834430161
2025-05-05,17:15:00,0.0,16.0,0.09375,0.21875,7.3565736666
2025-05-05,17:30:00,0.0,15.125,0.21875,0.1875,5.7222786145
2025-05-05,17:45:00,0.0,14.875,0.1875,0.09375,6.6883517689
2025-05-05,18:00:00,0.0,15.0,0.09375,0.21875,6.1815136797
2025-05-05,18:15:00,0.0,15.5,0.21875,0.09375,5.539543785
2025-05-05,18:30:00,0.0,15.0,0.1875,0.1875,5.7198107187
2025-05-05,18:45:00,0.0,14.25,0.09375,0.21875,5.757159869
2025-05-05,19:00:00,0.0,14.625,0.21875,0.09375,5.725042972
2025-05-05,19:15:00,0.0,14.25,0.1875,0.1875,5.7574176565
2025-05-05,19:30:00,0.0,13.875,0.09375,0.09375,4.178039409
2025-05-05,19:45:00,0.0,13.0,0.21875,0.21875,4.64839489
2025-05-05,20:00:00,0.0,12.25,0.1875,0.1875,4.807737869
2025-05-05,20:15:00,0.0,12.25,0.09375,0.09375,3.6852066953
2025-05-05,20:30:00,0.0,11.625,0.21875,0.21875,3.3495437821
2025-05-05,20:45:00,0.0,11.625,0.1875,0.09375,3.8693921045
2025-05-05,21:00:00,0.0,11.5,0.21875,0.1875,3.9082574169
2025-05-05,21:15:00,0.0,11.375,0.09375,0.21875,3.610865846
2025-05-05,21:30:00,0.0,11.125,0.1875,0.09375,3.2013792162
2025-05-05,21:45:00,0.0,10.75,0.21875,0.1875,3.8946039499
2025-05-05,22:00:00,0.0,10.5,0.09375,0.125,2.6967195101
2025-05-05,22:15:00,0.0,12.25,0.1875,0.1875,1.7871554204
2025-05-05,22:30:00,0.0,11.0,0.21875,0.1875,3.958702679
2025-05-05,22:45:00,0.0,12.25,0.09375,0.125,2.9210090524
2025-05-05,23:00:00,0.0,12.25,0.1875,0.1875,1.6153930523
2025-05-05,23:15:00,0.0,10.75,0.21875,0.1875,2.6715700241
2025-05-05,23:30:00,0.0,10.0,0.1875,0.125,1.1735667917
2025-05-05,23:45:00,0.0,11.25,0.09375,0.1875,2.0843643622
2025-05-06,00:00:00,0.0,10.75,0.21875,0.1875,3.6224804504
2025-05-06,00:15:00,0.0,9.75,0.1875,0.125,2.7919729508
2025-05-06,00:30:00,0.0,11.625,0.09375,0.1875,2.4200900462
2025-05-06,00:45:00,0.0,10.875,0.21875,0.1875,1.7670289778
2025-05-06,01:00:00,0.0,9.75,0.1875,0.125,2.0498641645
2025-05-06,01:15:00,0.0,11.125,0.1875,0.1875,2.2377593174
2025-05-06,01:30:00,0.0,12.25,0.125,0.1875,2.5985163628
2025-05-06,01:45:00,0.0,10.875,0.1875,0.125,3.1375394839
2025-05-06,02:00:00,0.0,9.75,0.1875,0.1875,1.6092201882
2025-05-06,02:15:00,0.0,10.25,0.125,0.09375,3.6773129678
2025-05-06,02:30:00,0.0,9.5,0.1875,0.21875,1.9876968568
2025-05-06,02:45:00,0.0,11.25,0.1875,0.1875,1.6693158054
2025-05-06,03:00:00,0.0,10.5,0.125,0.09375,2.2148141269
2025-05-06,03:15:00,0.0,9.25,0.1875,0.21875,2.2684992764
2025-05-06,03:30:00,0.0,9.25,0.1875,0.09375,3.4310142018
2025-05-06,03:45:00,0.0,10.0,0.125,0.1875,1.4831148088
2025-05-06,04:00:00,0.0,9.5,0.1875,0.09375,2.8928297857
2025-05-06,04:15:00,0.0,9.25,0.1875,0.21875,2.4619832874
2025-05-06,04:30:00,0.0,9.75,0.125,0.1875,1.7289781084
2025-05-06,04:45:00,0.0,9.0,0.1875,0.09375,2.3880065954
2025-05-06,05:00:00,0.0,9.375,0.1875,0.21875,2.5593432133
2025-05-06,05:15:00,0.0,9.875,0.125,0.09375,3.6346738858
2025-05-06,05:30:00,0.0,9.75,0.1875,0.1875,2.5280552511
2025-05-06,05:45:00,0.0,8.875,0.1875,0.21875,2.2994946586
2025-05-06,06:00:00,0.0,8.875,0.125,0.09375,2.122184428
2025-05-06,06:15:00,0.0,9.0,0.1875,0.1875,2.1154699443
2025-05-06,06:30:00,0.0,8.5,0.1875,0.125,3.5693164128
2025-05-06,06:45:00,0.0,9.5,0.125,0.1875,2.5396562669
2025-05-06,07:00:00,0.0,9.25,0.1875,0.1875,1.8107883424
2025-05-06,07:15:00,0.0,9.0,0.1875,0.125,2.7166440428
2025-05-06,07:30:00,0.0,10.5,0.21875,0.1875,2.3352741018
2025-05-06,07:45:00,0.0,10.375,0.09375,0.09375,2.6868014286
2025-05-06,08:00:00,0.0,9.625,0.1875,0.21875,3.4390063642
2025-05-06,08:15:00,0.0,10.875,0.21875,0.1875,3.5875104949
2025-05-06,08:30:00,0.0,10.625,0.09375,0.09375,2.087450177
2025-05-06,08:45:00,0.0,10.5,0.1875,0.21875,4.4715381558
2025-05-06,09:00:00,0.0,12.625,0.21875,0.09375,3.6270272745
2025-05-06,09:15:00,0.0,11.625,0.09375,0.1875,5.0486961169
2025-05-06,09:30:00,0.0,14.75,0.1875,0.09375,5.4668829644
2025-05-06,09:45:00,0.0,14.5,0.21875,0.21875,6.5107424885
2025-05-06,10:00:00,0.0,13.125,0.09375,0.1875,7.763457555
2025-05-06,10:15:00,0.0,17.25,0.1875,0.09375,8.9644180161
2025-05-06,10:30:00,0.0,15.875,0.21875,0.21875,11.9024370582
2025-05-06,10:45:00,0.0,18.5,0.09375,0.09375,11.6597839604
2025-05-06,11:00:00,0.0,19.625,0.1875,0.1875,8.2524938477
2025-05-06,11:15:00,0.0,13.875,0.21875,0.125,11.0373607891
2025-05-06,11:30:00,0.0,21.125,0.09375,0.1875,10.9767126427
2025-05-06,11:45:00,0.0,15.5,0.1875,0.09375,7.929865344
2025-05-06,12:00:00,0.0,20.75,0.21875,0.21875,11.3734625656
2025-05-06,12:15:00,0.0,18.0,0.1875,0.1875,11.3191843111
2025-05-06,12:30:00,0.0,21.5,0.09375,0.09375,11.3217179104
2025-05-06,12:45:00,0.0,24.25,0.21875,0.21875,11.5525256599
2025-05-06,13:00:00,0.0,19.75,0.1875,0.09375,11.4001118399
2025-05-06,13:15:00,0.0,19.875,0.09375,0.1875,8.8341544029
2025-05-06,13:30:00,0.0,19.375,0.21875,0.09375,11.969998503
2025-05-06,13:45:00,0.0,18.625,0.1875,0.21875,8.8806929834
2025-05-06,14:00:00,0.0,20.375,0.09375,0.1875,11.7840984891
2025-05-06,14:15:00,0.0,20.125,0.21875,0.09375,11.9591161189
2025-05-06,14:30:00,0.0,20.5,0.1875,0.21875,11.9578295752
2025-05-06,14:45:00,0.0,20.5,0.09375,0.09375,8.1288133932
2025-05-06,15:00:00,0.0,20.5,0.21875,0.1875,11.29995624
2025-05-06,15:15:00,0.0,21.375,0.1875,0.21875,11.3022880308
2025-05-06,15:30:00,0.0,21.625,0.21875,0.09375,11.269334474
2025-05-06,15:45:00,0.0,21.125,0.09375,0.1875,11.2492231382
2025-05-06,16:00:00,0.0,19.5,0.1875,0.125,11.2462489328
2025-05-06,16:15:00,0.0,20.625,0.21875,0.1875,11.0378653192
2025-05-06,16:30:00,0.0,19.25,0.09375,0.1875,8.9425057746
2025-05-06,16:45:00,0.0,19.375,0.1875,0.125,11.3000916816
2025-05-06,17:00:00,0.0,19.25,0.21875,0.1875,8.4523494837
2025-05-06,17:15:00,0.0,18.625,0.09375,0.09375,8.5219972537
2025-05-06,17:30:00,0.0,18.75,0.1875,0.21875,11.0943329161
2025-05-06,17:45:00,0.0,15.875,0.21875,0.09375,8.2244850899
2025-05-06,18:00:00,0.0,19.625,0.09375,0.1875,10.9282446463
2025-05-06,18:15:00,0.0,16.75,0.1875,0.21875,8.5927086977
2025-05-06,18:30:00,0.0,18.25,0.21875,0.09375,9.1663662634
2025-05-06,18:45:00,0.0,18.75,0.09375,0.1875,8.155249221
2025-05-06,19:00:00,0.0,16.5,0.1875,0.09375,8.4417051786
2025-05-06,19:15:00,0.0,17.25,0.21875,0.21875,5.0977266705
2025-05-06,19:30:00,0.0,17.625,0.09375,0.1875,7.97026968
2025-05-06,19:45:00,0.0,16.875,0.1875,0.09375,6.9232873749
2025-05-06,20:00:00,0.0,16.75,0.21875,0.21875,7.5023709586
2025-05-06,20:15:00,0.0,16.125,0.09375,0.09375,9.3172604873
2025-05-06,20:30:00,0.0,14.625,0.1875,0.1875,7.2658083171
2025-05-06,20:45:00,0.0,14.0,0.21875,0.21875,7.7135577928
2025-05-06,21:00:00,0.0,13.0,0.09375,0.09375,5.9986730351
2025-05-06,21:15:00,0.0,13.5,0.1875,0.1875,8.5728332618
2025-05-06,21:30:00,0.0,13.5,0.21875,0.125,5.9085116826
2025-05-06,21:45:00,0.0,12.375,0.09375,0.1875,4.5387465642
2025-05-06,22:00:00,0.0,11.75,0.1875,0.1875,5.7016405849
2025-05-06,22:15:00,0.0,11.375,0.21875,0.125,3.7372545628
2025-05-06,22:30:00,0.0,11.25,0.1875,0.1875,4.8351345438
2025-05-06,22:45:00,0.0,12.125,0.09375,0.1875,3.6850075497
2025-05-06,23:00:00,0.0,12.5,0.21875,0.125,4.3015749432
2025-05-06,23:15:00,0.0,15.25,0.1875,0.1875,3.4977978639
2025-05-06,23:30:00,0.0,12.125,0.1875,0.09375,4.5304722835
2025-05-06,23:45:00,0.0,13.625,0.125,0.21875,4.1480034084
2025-05-07,00:00:00,0.0,13.25,0.1875,0.1875,5.5825175781
2025-05-07,00:15:00,0.0,12.125,0.1875,0.09375,3.3571364483
2025-05-07,00:30:00,0.0,12.0,0.125,0.21875,2.2839658312
2025-05-07,00:45:00,0.0,12.625,0.1875,0.1875,3.9298288282
2025-05-07,01:00:00,0.0,11.875,0.1875,0.09375,4.6764242345
2025-05-07,01:15:00,0.0,13.625,0.125,0.21875,3.5199476298
2025-05-07,01:30:00,0.0,12.75,0.1875,0.09375,2.7761397173
2025-05-07,01:45:00,0.0,10.875,0.1875,0.1875,3.2541196508
2025-05-07,02:00:00,0.0,13.375,0.21875,0.21875,4.0875035442
2025-05-07,02:15:00,0.0,12.625,0.09375,0.09375,5.284255977
2025-05-07,02:30:00,0.0,11.25,0.1875,0.1875,3.4398436452
2025-05-07,02:45:00,0.0,12.625,0.21875,0.21875,4.0330164244
2025-05-07,03:00:00,0.0,13.875,0.09375,0.09375,3.2569169713
2025-05-07,03:15:00,0.0,12.125,0.1875,0.1875,3.9348022214
2025-05-07,03:30:00,0.0,10.625,0.21875,0.21875,3.9525939951
2025-05-07,03:45:00,0.0,12.625,0.1875,0.09375,4.6223152891
2025-05-07,04:00:00,0.0,13.75,0.09375,0.1875,4.7799366169
2025-05-07,04:15:00,0.0,11.75,0.21875,0.21875,3.6774448546
2025-05-07,04:30:00,0.0,10.375,0.1875,0.09375,2.5822517365
2025-05-07,04:45:00,0.0,10.875,0.09375,0.1875,3.0353368988
2025-05-07,05:00:00,0.0,10.5,0.21875,0.09375,4.2451669432
2025-05-07,05:15:00,0.0,11.75,0.1875,0.21875,2.6741572747
2025-05-07,05:30:00,0.0,12.875,0.21875,0.1875,4.4596393748
2025-05-07,05:45:00,0.0,11.25,0.09375,0.09375,3.3302196629
2025-05-07,06:00:00,0.0,9.875,0.1875,0.21875,3.0662996967
2025-05-07,06:15:00,0.0,10.0,0.21875,0.1875,4.9743227375
2025-05-07,06:30:00,0.0,9.875,0.09375,0.09375,3.9166675456
2025-05-07,06:45:00,0.0,11.625,0.1875,0.21875,2.3826225423
2025-05-07,07:00:00,0.0,11.25,0.21875,0.09375,2.8916205799
2025-05-07,07:15:00,0.0,10.125,0.09375,0.1875,4.1553969333
2025-05-07,07:30:00,0.0,11.875,0.1875,0.21875,3.3117276447
2025-05-07,07:45:00,0.0,13.125,0.21875,0.09375,3.5136952049
2025-05-07,08:00:00,0.0,11.75,0.09375,0.1875,3.9823685718
2025-05-07,08:15:00,0.0,10.75,0.1875,0.125,4.32418418
2025-05-07,08:30:00,0.0,16.625,0.21875,0.1875,4.9879774785
2025-05-07,08:45:00,0.0,16.5,0.09375,0.1875,8.6780006518
2025-05-07,09:00:00,0.0,14.875,0.1875,0.125,8.2418333044
2025-05-07,09:15:00,0.0,16.875,0.21875,0.1875,8.5699601648
2025-05-07,09:30:00,0.0,21.0,0.1875,0.09375,9.0978300278
2025-05-07,09:45:00,0.0,16.125,0.09375,0.21875,11.6105937444
2025-05-07,10:00:00,0.0,17.5,0.21875,0.1875,8.6444826425
2025-05-07,10:15:00,0.0,24.375,0.1875,0.09375,11.2569612691
2025-05-07,10:30:00,0.0,17.5,0.1875,0.21875,11.30092579
2025-05-07,10:45:00,0.0,21.875,0.125,0.09375,11.6169460705
2025-05-07,11:00:00,0.0,21.625,0.1875,0.1875,12.7943452023
2025-05-07,11:15:00,0.0,24.375,0.1875,0.21875,12.883601661
2025-05-07,11:30:00,0.0,25.25,0.125,0.09375,14.0615192414
2025-05-07,11:45:00,0.0,24.0,0.1875,0.1875,14.7543939167
2025-05-07,12:00:00,0.0,26.0,0.1875,0.09375,15.3112809089
2025-05-07,12:15:00,0.0,26.5,0.125,0.21875,16.3213852584
2025-05-07,12:30:00,0.0,27.125,0.1875,0.09375,17.1437041963
2025-05-07,12:45:00,0.0,28.375,0.1875,0.1875,17.278200752
2025-05-07,13:00:00,0.0,29.875,0.125,0.125,15.6011908216
2025-05-07,13:15:00,0.0,29.625,0.1875,0.1875,15.5268973285
2025-05-07,13:30:00,0.0,29.5,0.1875,0.1875,15.6549382659
2025-05-07,13:45:00,0.0,29.0,0.21875,0.125,17.1997888966
2025-05-07,14:00:00,0.0,29.5,1.59375,0.1875,17.6571386122
2025-05-07,14:15:00,0.0,29.375,0.1875,0.09375,16.1035265859
2025-05-07,14:30:00,0.0,29.875,0.21875,0.21875,17.356289148
2025-05-07,14:45:00,0.0,30.5,0.09375,0.09375,17.5094253595
2025-05-07,15:00:00,0.0,29.375,0.1875,0.1875,16.389377972
2025-05-07,15:15:00,0.0,28.125,0.21875,0.09375,16.6825587199
2025-05-07,15:30:00,0.0,28.5,0.09375,0.21875,16.4583810435
2025-05-07,15:45:00,0.0,27.875,0.1875,0.1875,16.1126120357
2025-05-07,16:00:00,0.0,25.5,0.21875,0.09375,16.8396198703
2025-05-07,16:15:00,0.0,25.25,0.09375,0.21875,16.3240273449
2025-05-07,16:30:00,0.0,23.0,0.1875,0.09375,14.7446915042
2025-05-07,16:45:00,0.0,23.0,0.21875,0.1875,14.269373496
2025-05-07,17:00:00,0.0,22.75,0.09375,0.21875,14.792096853
2025-05-07,17:15:00,0.0,23.625,0.1875,0.09375,14.0917934033
2025-05-07,17:30:00,0.0,20.75,0.21875,0.1875,13.5403135419
2025-05-07,17:45:00,0.0,23.125,0.1875,0.125,13.6015019894
2025-05-07,18:00:00,0.0,23.625,0.09375,0.1875,13.6711223398
2025-05-07,18:15:00,0.0,23.25,0.21875,0.1875,13.4474138594
2025-05-07,18:30:00,0.0,19.5,0.1875,0.125,14.7987550764
2025-05-07,18:45:00,0.0,22.5,0.09375,0.1875,13.6704885501
2025-05-07,19:00:00,0.0,20.375,0.21875,0.09375,13.2221237272
2025-05-07,19:15:00,0.0,21.875,0.1875,0.21875,13.1584308384
2025-05-07,19:30:00,0.0,21.125,0.09375,0.09375,13.3195000259
2025-05-07,19:45:00,0.0,20.0,0.21875,0.1875,12.2511498734
2025-05-07,20:00:00,0.0,19.0,0.1875,0.21875,11.7557954528
2025-05-07,20:15:00,0.0,19.25,0.09375,0.09375,11.6948821664
2025-05-07,20:30:00,0.0,19.0,0.21875,0.1875,11.1131725141
2025-05-07,20:45:00,0.0,16.875,0.1875,0.09375,10.8354932437
2025-05-07,21:00:00,0.0,16.0,0.09375,0.21875,10.8195274297
2025-05-07,21:15:00,0.0,16.75,0.21875,0.1875,10.7014309588
2025-05-07,21:30:00,0.0,17.125,0.1875,0.09375,9.6158742837
2025-05-07,21:45:00,0.0,15.75,0.09375,0.21875,8.9997110011
2025-05-07,22:00:00,0.0,14.875,0.21875,0.1875,9.0260784771
2025-05-07,22:15:00,0.0,15.625,0.1875,0.09375,7.1660497615
2025-05-07,22:30:00,0.0,15.75,0.09375,0.21875,8.8141601953
2025-05-07,22:45:00,0.0,14.875,0.21875,0.09375,7.8083100674
2025-05-07,23:00:00,0.0,14.375,0.1875,0.1875,7.9820950494
2025-05-07,23:15:00,0.0,14.625,0.21875,0.21875,8.1416928529
2025-05-07,23:30:00,0.0,14.375,0.09375,0.09375,5.195813291
2025-05-07,23:45:00,0.0,14.0,0.1875,0.1875,7.8096606767
2025-05-08,00:00:00,0.0,13.5,0.21875,0.125,7.0200620093
2025-05-08,00:15:00,0.0,13.875,0.09375,0.1875,6.2249356321
2025-05-08,00:30:00,0.0,15.375,0.1875,0.1875,7.6471105117
2025-05-08,00:45:00,0.0,15.25,0.21875,0.125,6.6411363254
2025-05-08,01:00:00,0.0,13.875,0.09375,0.1875,7.5413596547
2025-05-08,01:15:00,0.0,16.5,0.1875,0.1875,8.2738778815
2025-05-08,01:30:00,0.0,14.5,0.21875,0.125,7.5894040394
2025-05-08,01:45:00,0.0,13.5,0.09375,0.1875,7.4769852525
2025-05-08,02:00:00,0.0,14.375,0.1875,0.09375,5.1826279996
2025-05-08,02:15:00,0.0,14.25,0.21875,0.21875,7.9183110299
2025-05-08,02:30:00,0.0,14.5,0.1875,0.1875,7.4585979577
2025-05-08,02:45:00,0.0,14.0,0.09375,0.09375,5.6258721883
2025-05-08,03:00:00,0.0,16.0,0.21875,0.21875,8.248989749
2025-05-08,03:15:00,0.0,12.625,0.1875,0.1875,5.0822709228
2025-05-08,03:30:00,0.0,15.25,0.1875,0.09375,5.9810332987
2025-05-08,03:45:00,0.0,15.0,0.125,0.21875,6.4090387683
2025-05-08,04:00:00,0.0,13.25,0.1875,0.1875,5.5665144848
2025-05-08,04:15:00,0.0,13.5,0.1875,0.09375,4.7341527561
2025-05-08,04:30:00,0.0,12.625,0.125,0.21875,5.3010610984
2025-05-08,04:45:00,0.0,12.625,0.1875,0.09375,4.2988624627
2025-05-08,05:00:00,0.0,14.75,0.1875,0.1875,3.9167216966
2025-05-08,05:15:00,0.0,13.75,0.125,0.21875,3.5700068038
2025-05-08,05:30:00,0.0,13.5,0.1875,0.09375,4.358904503
2025-05-08,05:45:00,0.0,12.25,0.1875,0.1875,4.6681009852
2025-05-08,06:00:00,0.0,13.875,0.21875,0.21875,4.7940723049
2025-05-08,06:15:00,0.0,13.125,0.09375,0.09375,5.1130645534
2025-05-08,06:30:00,0.0,12.125,0.1875,0.1875,3.7309042244
2025-05-08,06:45:00,0.0,11.75,0.21875,0.09375,4.5971966193
2025-05-08,07:00:00,0.0,12.125,0.09375,0.21875,3.938610843
2025-05-08,07:15:00,0.0,13.0,0.1875,0.1875,4.7176994289
2025-05-08,07:30:00,0.0,13.75,0.21875,0.09375,5.0618821275
2025-05-08,07:45:00,0.0,16.625,0.09375,0.21875,6.9398553886
2025-05-08,08:00:00,0.0,14.375,0.1875,0.09375,7.8005986934
2025-05-08,08:15:00,0.0,17.625,0.21875,0.1875,8.8831378222
2025-05-08,08:30:00,0.0,15.375,0.09375,0.21875,8.674088648
2025-05-08,08:45:00,0.0,17.625,0.1875,0.09375,10.7642994561
2025-05-08,09:00:00,0.0,15.125,0.21875,0.1875,8.3877761432
2025-05-08,09:15:00,0.0,18.5,0.09375,0.125,11.0208510846
2025-05-08,09:30:00,0.0,15.125,0.1875,0.1875,11.0449032369
2025-05-08,09:45:00,0.0,19.5,0.21875,0.1875,8.719016414
2025-05-08,10:00:00,0.0,14.875,0.1875,0.125,9.9683317347
2025-05-08,10:15:00,0.0,19.0,0.09375,0.1875,10.1181630893
2025-05-08,10:30:00,0.0,17.25,0.21875,0.09375,10.6963306075
2025-05-08,10:45:00,0.0,18.5,0.1875,0.21875,11.0398036299
2025-05-08,11:00:00,0.0,19.625,0.09375,0.1875,8.398084949
2025-05-08,11:15:00,0.0,17.125,0.21875,0.09375,11.8725251117
2025-05-08,11:30:00,0.0,16.5,0.1875,0.21875,8.6414378618
2025-05-08,11:45:00,0.0,17.375,0.21875,0.09375,11.7772846117
2025-05-08,12:00:00,0.0,18.875,0.09375,0.1875,11.6130066447
2025-05-08,12:15:00,0.0,20.125,0.1875,0.21875,11.9042566963
2025-05-08,12:30:00,0.0,21.875,0.21875,0.09375,11.8661503912
2025-05-08,12:45:00,0.0,20.0,0.09375,0.1875,13.0633618205
2025-05-08,13:00:00,0.0,23.125,0.1875,0.09375,12.6424412775
2025-05-08,13:15:00,0.0,20.875,0.21875,0.21875,12.5086858631
2025-05-08,13:30:00,0.0,22.875,0.09375,0.09375,12.819234618
2025-05-08,13:45:00,0.0,20.875,0.1875,0.1875,12.9659148861
2025-05-08,14:00:00,0.0,22.0,0.21875,0.21875,12.677771519
2025-05-08,14:15:00,0.0,18.75,0.09375,0.09375,12.5344590367
2025-05-08,14:30:00,0.0,22.375,0.1875,0.1875,13.1830587033
2025-05-08,14:45:00,0.0,22.125,0.21875,0.125,13.9832065466
2025-05-08,15:00:00,0.0,24.25,0.09375,0.1875,14.7659843355
2025-05-08,15:15:00,0.0,24.375,0.1875,0.09375,14.356678594
2025-05-08,15:30:00,0.0,22.25,0.21875,0.21875,13.4720103296
2025-05-08,15:45:00,0.0,24.5,0.09375,0.1875,13.2953539464
2025-05-08,16:00:00,0.0,24.125,0.1875,0.09375,13.3310807032
2025-05-08,16:15:00,0.0,21.0,0.21875,0.21875,13.2580588665
2025-05-08,16:30:00,0.0,25.5,0.1875,0.09375,13.9403821507
2025-05-08,16:45:00,0.0,24.875,0.09375,0.1875,13.4877018916
2025-05-08,17:00:00,0.0,20.125,0.21875,0.09375,12.6715483915
2025-05-08,17:15:00,0.0,22.375,0.1875,0.21875,13.2120171962
2025-05-08,17:30:00,0.0,22.125,0.09375,0.1875,12.6875530878
2025-05-08,17:45:00,0.0,21.5,0.21875,0.09375,12.6276893988
2025-05-08,18:00:00,0.0,23.5,0.1875,0.21875,13.0660186713
2025-05-08,18:15:00,0.0,19.875,0.09375,0.09375,12.2005034342
2025-05-08,18:30:00,0.0,22.375,0.21875,0.1875,11.901662733
2025-05-08,18:45:00,0.0,19.75,0.1875,0.21875,11.8794220186
2025-05-08,19:00:00,0.0,19.25,0.09375,0.09375,12.8897978138
2025-05-08,19:15:00,0.0,18.75,0.21875,0.1875,12.2796029906
2025-05-08,19:30:00,0.0,19.25,0.1875,0.125,11.6357490741
2025-05-08,19:45:00,0.0,16.75,0.09375,0.1875,11.9066176391
2025-05-08,20:00:00,0.0,17.875,0.21875,0.1875,11.5943238705
2025-05-08,20:15:00,0.0,18.0,0.1875,0.125,11.8368500322
2025-05-08,20:30:00,0.0,16.125,0.09375,0.1875,8.8489908292
2025-05-08,20:45:00,0.0,17.0,0.21875,0.09375,10.6779005688
2025-05-08,21:00:00,0.0,17.125,0.1875,0.21875,8.2985938355
2025-05-08,21:15:00,0.0,16.625,0.1875,0.1875,7.830320433
2025-05-08,21:30:00,0.0,16.75,0.125,0.09375,8.4091721212
2025-05-08,21:45:00,0.0,14.25,0.1875,0.21875,9.4703893305
2025-05-08,22:00:00,0.0,13.875,0.1875,0.1875,7.2764963041
2025-05-08,22:15:00,0.0,13.625,0.125,0.09375,5.4200171361
2025-05-08,22:30:00,0.0,13.0,0.1875,0.21875,7.5937072357
2025-05-08,22:45:00,0.0,13.0,0.1875,0.1875,7.018030996
2025-05-08,23:00:00,0.0,13.125,0.21875,0.09375,6.0012531003
2025-05-08,23:15:00,0.0,13.125,0.09375,0.21875,4.821469581
2025-05-08,23:30:00,0.0,13.25,0.1875,0.1875,5.2762583092
2025-05-08,23:45:00,0.0,13.75,0.21875,0.09375,6.9951878023
2025-05-09,00:00:00,0.0,14.5,0.09375,0.21875,5.5662437322
2025-05-09,00:15:00,0.0,14.625,0.1875,0.09375,5.0223809324
2025-05-09,00:30:00,0.0,15.375,0.21875,0.1875,4.0224175137
2025-05-09,00:45:00,0.0,14.0,0.09375,0.21875,4.4077447128
2025-05-09,01:00:00,0.0,12.5,0.1875,0.09375,4.8183007204
2025-05-09,01:15:00,0.0,14.0,0.21875,0.1875,3.8100953871
2025-05-09,01:30:00,0.0,13.5,0.09375,0.21875,3.1835229825
2025-05-09,01:45:00,0.0,13.375,0.1875,0.09375,4.3411003947
2025-05-09,02:00:00,0.0,12.125,0.21875,0.1875,3.9838793933
2025-05-09,02:15:00,0.0,12.25,0.09375,0.09375,3.4475918975
2025-05-09,02:30:00,0.0,11.75,0.1875,0.21875,4.1743842714
2025-05-09,02:45:00,0.0,11.875,0.21875,0.1875,3.8411749498
2025-05-09,03:00:00,0.0,11.625,0.09375,0.09375,4.1345712471
2025-05-09,03:15:00,0.0,11.5,0.1875,0.21875,2.4106275628
2025-05-09,03:30:00,0.0,12.25,0.21875,0.1875,3.4340071684
2025-05-09,03:45:00,0.0,11.5,0.09375,0.09375,3.7687477353
2025-05-09,04:00:00,0.0,11.25,0.1875,0.21875,3.1864504848
2025-05-09,04:15:00,0.0,11.25,0.21875,0.1875,2.9483021648
2025-05-09,04:30:00,0.0,11.75,0.09375,0.09375,3.7046506259
2025-05-09,04:45:00,0.0,12.5,0.1875,0.21875,3.6394295134
2025-05-09,05:00:00,0.0,11.5,0.21875,0.1875,3.0947665261
2025-05-09,05:15:00,0.0,16.5,0.1875,0.09375,2.8408695459
2025-05-09,05:30:00,0.0,12.625,0.09375,0.21875,4.489690014
2025-05-09,05:45:00,0.0,11.875,0.21875,0.1875,3.4689183206
2025-05-09,06:00:00,0.0,11.375,0.1875,0.09375,4.1588338435
2025-05-09,06:15:00,0.0,14.25,0.09375,0.21875,3.6395343842
2025-05-09,06:30:00,0.0,12.25,0.21875,0.09375,3.3127479237
2025-05-09,06:45:00,0.0,11.5,0.1875,0.1875,4.2909752146
2025-05-09,07:00:00,0.0,12.75,0.09375,0.21875,4.9671637011
2025-05-09,07:15:00,0.0,12.125,0.21875,0.09375,3.7988579215
2025-05-09,07:30:00,0.0,13.625,0.1875,0.1875,5.6294668686
2025-05-09,07:45:00,0.0,13.0,0.09375,0.21875,5.4778138957
